entrezgene_id	external_gene_name	gene_biotype	chromosome_name	start_position	end_position
1737	DLAT	protein_coding	11	112025033	112064404
NA	NAA40P1	transcribed_processed_pseudogene	6	4189116	4189806
NA		lncRNA	8	18720905	18734405
100507506	ECI2-DT	lncRNA	6	4135082	4274701
NA		lncRNA	17	70203724	70205088
NA		lncRNA	17	36672530	36674292
NA	RPL35P6	processed_pseudogene	8	18774547	18774918
253962	CACNA1G-AS1	lncRNA	17	50556200	50562398
NA		unprocessed_pseudogene	8	18849258	18849707
NA		TEC	8	18864681	18865247
124900256	SNORA62	snoRNA	8	18979619	18979772
NA	RPL36AP9	processed_pseudogene	1	41264550	41264862
113523640	DCXR-DT	lncRNA	17	82037842	82039380
NA		lncRNA	8	18989279	19000952
101929901	FOXO6-AS1	lncRNA	1	41375004	41375669
NA		processed_pseudogene	8	19001627	19001950
NA		lncRNA	17	36684400	36685061
6884	TAF13	protein_coding	1	109062496	109076012
101926967	ATXN7L3-AS1	lncRNA	17	44198520	44234868
NA	RPS3AP24	transcribed_processed_pseudogene	6	140761529	140762262
55174	INTS10	protein_coding	8	19817391	19852083
124904668	U3	snoRNA	1	219962652	219962865
22848	AAK1	protein_coding	2	69457997	69674349
NA	NAPA-AS1	lncRNA	19	47484282	47502399
NA		lncRNA	6	140148490	140785421
2058	EPRS1	protein_coding	1	219968600	220046530
NA		lncRNA	17	62910021	62968628
NA		lncRNA	19	42285347	42285991
100996660		lncRNA	17	60122294	60135785
NA		lncRNA	19	52008277	52031034
NA	HLA-DPA3	transcribed_unprocessed_pseudogene	6	33131216	33143325
105375021		lncRNA	6	33130740	33143600
NA		lncRNA	19	47469910	47478550
NA		lncRNA	19	40875432	40908363
NA		lncRNA	19	38142187	38142590
1556	CYP2B7P	lncRNA	19	40908423	40950676
NA		transcribed_processed_pseudogene	6	100889603	100890338
NA		lncRNA	6	100881423	100896590
NA	RPL29P1	transcribed_processed_pseudogene	6	7620422	7620878
NA		lncRNA	6	7617982	7620697
NA	GPR89P	transcribed_processed_pseudogene	6	27737000	27738494
NA		lncRNA	6	27736370	27738465
NA		lncRNA	17	61591184	61663869
NA	BTF3P7	transcribed_processed_pseudogene	6	6794915	6795402
NA		lncRNA	17	60135029	60136271
NA		lncRNA	17	34300260	34319070
NA		lncRNA	6	6794679	6803648
10152	ABI2	protein_coding	2	203328280	203447728
NA	HCG4P8	transcribed_unprocessed_pseudogene	6	29827385	29828364
NA		lncRNA	17	574213	602277
NA		lncRNA	17	82153430	82154815
NA		lncRNA	17	82160056	82160452
NA		lncRNA	17	82214227	82217352
NA		lncRNA	17	82217067	82217807
285830	HLA-F-AS1	lncRNA	6	29707518	29828496
NA		lncRNA	17	82244770	82245591
NA		lncRNA	17	82273734	82279645
4023	LPL	protein_coding	8	19901717	19967259
NA		lncRNA	17	82292945	82293213
NA		lncRNA	17	82325573	82326459
NA		lncRNA	17	82346409	82349566
NA		lncRNA	17	82355804	82357174
NA		lncRNA	17	82380826	82387688
NA		lncRNA	19	40893653	40905139
NA		lncRNA	19	56127236	56140906
NA	LINC01841	lncRNA	19	14304940	14370196
NA		lncRNA	17	82380893	82383784
NA		lncRNA	17	82387302	82388801
NA		lncRNA	17	82396859	82399473
105371941	NARF-AS2	lncRNA	17	82453181	82458521
NA	LINC01842	lncRNA	19	14333630	14344487
NA		lncRNA	19	18281791	18285933
924	CD7	protein_coding	17	82313564	82317608
NA		lncRNA	19	18282092	18282968
NA		lncRNA	19	427334	441813
NA		lncRNA	19	40090754	40105962
NA		lncRNA	19	51366508	51373913
NA		lncRNA	19	38401340	38402946
NA		unprocessed_pseudogene	8	20551201	20551405
NA		lncRNA	19	33580128	33582117
NA		lncRNA	19	54031320	54033446
NA		lncRNA	19	22427740	22456463
10947	AP3M2	protein_coding	8	42152946	42171673
4837	NNMT	protein_coding	11	114257787	114313536
100128139	LINC01233	lncRNA	19	22532290	22537046
NA		transcribed_unprocessed_pseudogene	6	29887294	29888268
3136	HLA-H	transcribed_unprocessed_pseudogene	6	29887752	29890482
3136	HLA-H	lncRNA	6	29887565	29924658
NA		lncRNA	17	59845960	59846950
NA		lncRNA	17	59892541	59892694
406991	MIR21	miRNA	17	59841266	59841337
NA	RNU6-450P	snRNA	17	59847438	59847544
51174	TUBD1	protein_coding	17	59859426	59892945
285407	ALG1L9P	lncRNA	11	71673885	71813859
10380	BPNT1	protein_coding	1	220057482	220090462
NA	HLA-DRB9	transcribed_unprocessed_pseudogene	6	32459821	32473500
NA		lncRNA	6	32429926	32460708
148189	LINC00662	lncRNA	19	27681072	27794005
NA		lncRNA	6	32473026	32473625
NA		transcribed_processed_pseudogene	6	27515039	27515274
219958	OR1S2	protein_coding	11	58203204	58204142
219959	OR1S1	protein_coding	11	58212720	58216084
NA		lncRNA	6	27491422	27519495
NA		lncRNA	11	111449868	111458151
NA	SUMO2P13	transcribed_processed_pseudogene	6	17582034	17582305
NA		lncRNA	6	17580672	17582687
NA		transcribed_processed_pseudogene	6	150504811	150510300
NA		lncRNA	6	150494322	150510237
143502	OR52I2	protein_coding	11	4581743	4593340
NA	ANKRD18FP	transcribed_unprocessed_pseudogene	6	167607	170631
NA		lncRNA	6	169231	170614
81300	OR4P4	protein_coding	11	55635113	55640309
NA	TPT1P4	transcribed_processed_pseudogene	6	144200447	144200965
NA		lncRNA	6	144200229	144284884
55289	ACOXL	protein_coding	2	110732539	111118548
341152	OR2AT4	protein_coding	11	75081753	75096876
3784	KCNQ1	protein_coding	11	2444654	2849105
NA	PTCHD3P3	transcribed_processed_pseudogene	6	109288571	109290503
NA		lncRNA	6	109265440	109290951
NA	GSTA8P	transcribed_unprocessed_pseudogene	6	52687930	52703825
NA		lncRNA	6	52696799	52726605
NA	GSTA7P	transcribed_unprocessed_pseudogene	6	52739590	52744656
NA		lncRNA	6	52738333	52746425
114786	XKR4	protein_coding	8	55102028	55542054
NA	GSTA12P	transcribed_unprocessed_pseudogene	6	52765280	52778347
NA		lncRNA	6	52765019	52787695
NA		lncRNA	8	55135203	55142358
NA	GSTA10P	transcribed_unprocessed_pseudogene	6	52873014	52885254
NA		lncRNA	6	52872863	52882502
100133234	SBF1P1	processed_pseudogene	8	55449509	55455139
NA	H2BC2P	transcribed_unprocessed_pseudogene	6	25731782	25732162
NA		lncRNA	6	25731529	25732201
NA	CYCSP55	transcribed_processed_pseudogene	6	34219439	34220066
NA		lncRNA	6	34219370	34219703
137695	TMEM68	protein_coding	8	55696424	55773407
NA		transcribed_processed_pseudogene	6	79278105	79278427
80078	LCAL1	lncRNA	6	79269761	79313395
NA	NDUFB8P2	processed_pseudogene	17	59885015	59885552
10984	KCNQ1OT1	lncRNA	11	2597308	2700003
6198	RPS6KB1	protein_coding	17	59893046	59950574
NA	HCG4B	transcribed_unprocessed_pseudogene	6	29925983	29926973
8864	PER2	protein_coding	2	238244044	238290102
NA		lncRNA	6	29924693	29927151
NA	HLA-K	transcribed_unprocessed_pseudogene	6	29926459	29929232
NA	HLA-W	transcribed_unprocessed_pseudogene	6	29956596	29958570
NA		lncRNA	6	29956613	29992435
NA	DDX39BP2	transcribed_unprocessed_pseudogene	6	29993209	29993605
NA		protein_coding	11	57712582	57818431
NA		lncRNA	6	29993075	29994141
NA	MCCD1P2	transcribed_unprocessed_pseudogene	6	29994437	29995314
NA		transcribed_unprocessed_pseudogene	6	30006121	30007116
80862	POLR1HASP	lncRNA	6	29862624	30067051
472	ATM	protein_coding	11	108222804	108369102
55699	IARS2	protein_coding	1	220094132	220148041
NA	RNU6-234P	snRNA	2	238412642	238412745
51665	ASB1	protein_coding	2	238426742	238452250
105372348		lncRNA	19	27849635	27889270
NA	RNU7-73P	snRNA	3	37573151	37573213
NA	RPL21P135	processed_pseudogene	3	37748110	37748900
NA		lncRNA	19	35931290	35931491
NA		lncRNA	19	58118457	58119274
NA	RNA5SP265	rRNA_pseudogene	8	55745232	55745342
96764	TGS1	protein_coding	8	55773446	55826445
100506469	TMEM147-AS1	lncRNA	19	35540731	35546029
10217	CTDSPL	protein_coding	3	37861880	37984469
NA		lncRNA	2	238427077	238427729
NA		unprocessed_pseudogene	2	238454908	238457520
NA		lncRNA	8	55893595	55895739
109617001	SNORA1B	snoRNA	8	55902723	55902855
NA		lncRNA	19	42449691	42455996
NA	DEFA11P	unprocessed_pseudogene	8	7028641	7029489
NA		lncRNA	19	42075372	42075872
8291	DYSF	protein_coding	2	71453561	71686763
NA		lncRNA	19	49108058	49127605
NA	DEFA7P	unprocessed_pseudogene	8	7038571	7039439
NA		lncRNA	19	46630495	46631642
1673	DEFB4B	protein_coding	8	7414855	7416863
100289462	DEFB4B	protein_coding	8	7414855	7416863
124906748	DEFB4B	protein_coding	8	7414855	7416863
NA		lncRNA	19	3503024	3505818
NA		lncRNA	19	49236585	49269804
NA	RPS29P21	processed_pseudogene	17	59912197	59912366
NA		lncRNA	19	55459751	55460727
NA		lncRNA	19	5449284	5455335
10407	SPAG11B	protein_coding	8	7442684	7463674
653423	SPAG11B	protein_coding	8	7442684	7463674
124906741	SPAG11B	protein_coding	8	7442684	7463674
256236	NAPSB	lncRNA	19	50333792	50344806
55803	ADAP2	protein_coding	17	30906344	30959945
406997	MIR215	miRNA	1	220117853	220117962
406969	MIR194-1	miRNA	1	220118157	220118241
NA	RPS15AP12	processed_pseudogene	1	220143964	220144351
25782	RAB3GAP2	protein_coding	1	220148293	220272529
101927720	ZNF793-AS1	lncRNA	19	37497155	37507122
NA		transcribed_unprocessed_pseudogene	6	160666228	160676523
NA		lncRNA	6	160666204	160679158
NA		transcribed_unprocessed_pseudogene	6	160755398	160757518
NA		lncRNA	6	160742509	160767557
NA	HMGA1P7	transcribed_processed_pseudogene	6	134115235	134115736
105372281		lncRNA	19	12825711	12833097
NA		lncRNA	6	134115326	134117826
NA		lncRNA	19	52587582	52595688
NA	VN1R13P	transcribed_processed_pseudogene	6	27060365	27061249
NA	LARRPM	lncRNA	6	26966975	27069510
NA		lncRNA	19	51925920	51927568
NA		unprocessed_pseudogene	8	7544375	7545300
128966594	FAM90A21P	unprocessed_pseudogene	8	7564350	7567360
100506068	DACT3-AS1	lncRNA	19	46660308	46678991
NA	RNU6-1213P	snRNA	8	80405516	80405609
NA		lncRNA	8	80484561	80486699
NA	Y_RNA	misc_RNA	8	80484589	80484683
65986	ZBTB10	protein_coding	8	80485619	80526265
NA		transcribed_processed_pseudogene	6	139338018	139339580
NA		lncRNA	6	139338104	139339814
NA	AMD1P4	transcribed_processed_pseudogene	6	11861626	11862970
NA		lncRNA	3	37862435	37863897
NA		lncRNA	6	11862602	11868597
NA		lncRNA	3	188300455	188301990
NA		lncRNA	3	187932764	187946221
NA		lncRNA	19	13874262	13874839
NA	RPL7AP34	transcribed_processed_pseudogene	6	63548708	63549508
124904699		lncRNA	19	34963450	34967920
NA		lncRNA	19	38701056	38728393
NA		lncRNA	19	13861990	13862327
NA		lncRNA	6	63350313	63566230
NA		lncRNA	19	38630318	38636972
4026	LPP	protein_coding	3	188153284	188890671
NA	ZNF225-AS1	lncRNA	19	44103007	44113320
NA		lncRNA	19	58178305	58183313
NA		lncRNA	8	80535006	80539135
NA		lncRNA	17	30956280	30956961
NA		lncRNA	19	4340611	4343445
NA	LINC02986	lncRNA	8	80541300	80543104
NA		lncRNA	17	30978610	30980250
107985312	LINC01791	lncRNA	19	31167457	31225143
NA	RPSAP47	processed_pseudogene	8	80558870	80559757
NA	RNU7-174P	snRNA	8	80560567	80560625
100422992	MIR3151	miRNA	8	103154614	103154689
107984974		lncRNA	17	31008244	31093127
NA		lncRNA	8	103228425	103229314
8323	FZD6	protein_coding	8	103298433	103332866
54949	SDHAF2	protein_coding	11	61430042	61446839
NA		lncRNA	19	56108330	56114050
401105	FLJ42393	TEC	3	188178543	188180812
NA		lncRNA	19	31168664	31170298
407020	MIR28	miRNA	3	188688781	188688866
NA	ENOPH1P1	processed_pseudogene	3	188989382	188990135
124904772		lncRNA	19	56121599	56124542
NA		lncRNA	19	31354703	31355772
NA	RN7SL23P	misc_RNA	11	61444149	61444423
100616470	MIR4488	miRNA	11	61508596	61508657
NA		lncRNA	8	103319392	103320106
4286	MITF	protein_coding	3	69739456	69968336
NA	PSMC1P11	transcribed_processed_pseudogene	6	4702463	4703779
NA	UCA1-AS1	lncRNA	19	15821851	15865032
NA		lncRNA	6	4688097	4703932
6392	SDHD	protein_coding	11	112086824	112120016
25879	DCAF13	protein_coding	8	103414714	103443453
NA	PPIAP29	transcribed_processed_pseudogene	6	24976419	24976982
105374981		lncRNA	6	24933901	25135158
NA		lncRNA	17	31034232	31059121
NA		lncRNA	17	31049245	31051066
105371722	MIR4733HG	lncRNA	17	31061720	31096045
NA	ASS1P1	transcribed_processed_pseudogene	6	25023247	25024483
10743	RAI1	protein_coding	17	17681458	17811453
NA		lncRNA	6	25018936	25023966
NA	RPL23AP47	transcribed_processed_pseudogene	6	170745518	170745977
NA		lncRNA	6	170612424	170745923
NA		lncRNA	17	17686084	17699662
7166	TPH1	protein_coding	11	18017555	18046269
NA		lncRNA	17	17752381	17754690
100861516	RAI1-AS1	lncRNA	17	17758962	17774684
NA		lncRNA	19	21863927	21866296
124903942		lncRNA	17	17775543	17783539
140771	SMCR5	lncRNA	17	17776686	17779529
124900418	UCA1	lncRNA	19	15828206	15836328
NA		lncRNA	17	17777781	17779094
NA	ARPC3P5	transcribed_processed_pseudogene	6	15934782	15935315
6720	SREBF1	protein_coding	17	17810399	17837002
NA		lncRNA	6	15922572	15935574
NA		lncRNA	8	133237171	133237927
NA	ST13P6	processed_pseudogene	8	133408006	133409107
NA		lncRNA	6	28335662	28337219
100505879	KIF25-AS1	lncRNA	6	167970316	167997110
6482	ST3GAL1	protein_coding	8	133454848	133571926
11181	TREH	protein_coding	11	118657316	118679690
105374971	CASC15	lncRNA	6	21664164	22660021
NA		processed_pseudogene	8	133515506	133515745
NA		processed_pseudogene	8	133516184	133516268
NA		lncRNA	8	133570872	133571620
124900268		snoRNA	8	133644598	133644725
NA	Metazoa_SRP	misc_RNA	8	133668420	133668701
NA	MTND2P7	processed_pseudogene	8	133754811	133755450
NA	MTCO1P49	processed_pseudogene	8	133755845	133756646
NA		lncRNA	19	50604405	50621876
NA		lncRNA	8	133771409	133814537
101927798		lncRNA	8	133775551	133777352
NA		processed_pseudogene	8	133786093	133786268
169044	COL22A1	protein_coding	8	138588235	138914041
NA		lncRNA	19	47259597	47261000
NA		lncRNA	19	50041018	50042475
NA		lncRNA	19	33283978	33293329
NA		lncRNA	19	16076752	16103005
100302234	MIR664A	miRNA	1	220200538	220200619
NA		lncRNA	19	1245890	1249629
677818	SNORA36B	snoRNA	1	220200546	220200676
NA	SNX2P1	processed_pseudogene	1	220207618	220208282
NA		processed_pseudogene	1	220220291	220220593
NA	MORF4L1P1	processed_pseudogene	1	220253570	220254536
NA	AURKAP1	transcribed_processed_pseudogene	1	220266706	220267917
NA	XRCC6P3	processed_pseudogene	1	220313945	220315565
NA	RPLP0P5	processed_pseudogene	1	220316667	220317599
NA		lncRNA	1	220359731	220360183
8476	CDC42BPA	protein_coding	1	226989865	227318492
NA		lncRNA	19	16094865	16111370
NA		lncRNA	19	1245394	1247031
NA		lncRNA	19	20864384	20972134
NA		lncRNA	19	16074292	16076236
NA		lncRNA	19	44140611	44141531
NA		lncRNA	19	3063044	3066141
728752	ZNF566-AS1	lncRNA	19	36489621	36491040
NA		lncRNA	19	41928666	41929111
NA		lncRNA	19	23308683	23309118
NA	RNU6-376P	snRNA	11	118702342	118702447
NA		lncRNA	19	56952159	56953661
1656	DDX6	protein_coding	11	118747763	118791164
NA		lncRNA	19	40472808	40474179
NA		lncRNA	19	22241175	22246969
NA		lncRNA	19	53132483	53136596
NA		lncRNA	19	4088648	4089859
NA		lncRNA	19	1874516	1876239
102465466	MIR6777	miRNA	17	17813480	17813545
693120	MIR33B	miRNA	17	17813836	17813931
NA		lncRNA	17	17840289	17841614
NA		lncRNA	17	17842543	17869757
NA		lncRNA	19	51314740	51323919
146691	TOM1L2	protein_coding	17	17843507	17972422
NA		lncRNA	19	17871285	17874209
NA		lncRNA	19	50551611	50551894
NA		lncRNA	19	10037546	10040230
128071540	LNROP	lncRNA	19	42132555	42157523
NA		lncRNA	19	51293284	51295502
NA	GRAMD1A-AS1	lncRNA	19	34998179	35000215
NA		lncRNA	19	33238331	33249413
NA		lncRNA	19	33241345	33244792
NA		lncRNA	19	20972254	20983495
NA		lncRNA	19	53878435	53879396
NA		lncRNA	19	3180720	3185293
NA		lncRNA	19	36423664	36423988
NA		lncRNA	19	43782329	43783021
100507373	ADGRL1-AS1	lncRNA	19	14137086	14171268
NA		lncRNA	19	9435582	9462529
NA		lncRNA	19	38870159	38876250
NA		lncRNA	19	22665552	22717311
NA		lncRNA	19	53498407	53518691
10480	EIF3M	protein_coding	11	32583798	32606264
83648	FAM167A	protein_coding	8	11421476	11475908
NA		lncRNA	19	4769568	4791554
NA		lncRNA	19	18279732	18280083
NA	HNRNPA3P9	processed_pseudogene	11	32591793	32592771
NA		lncRNA	19	47646772	47651273
147804	TPM3P9	lncRNA	19	53431984	53444670
57560	IFT80	protein_coding	3	160256986	160399880
56649	TMPRSS4	protein_coding	11	118077012	118125510
284424	MIR7-3HG	lncRNA	19	4769031	4785077
640	BLK	protein_coding	8	11486894	11564599
NA		lncRNA	17	17858227	17860041
83450	DRC3	protein_coding	17	17972813	18016889
1508	CTSB	protein_coding	8	11842524	11869533
91647	ATPAF2	protein_coding	17	17977409	18039209
NA	BRI3P3	processed_pseudogene	17	17981192	17981572
NA		processed_pseudogene	17	18010643	18011822
NA		TEC	17	18026072	18026771
79018	GID4	protein_coding	17	18039408	18068405
NA	RPL35AP10	processed_pseudogene	3	160342685	160343015
NA		lncRNA	17	18070826	18087794
10051	SMC4	protein_coding	3	160399274	160434954
1819	DRG2	protein_coding	17	18087892	18107970
NA	DEFB131C	unprocessed_pseudogene	8	12043506	12049625
245940	DEFB130B	protein_coding	8	12064389	12071747
100133267	DEFB130B	protein_coding	8	12064389	12071747
NA	RN7SL861P	misc_RNA	1	162777730	162778014
85002	FAM86B1	protein_coding	8	12182096	12194133
51478	HSD17B7	protein_coding	1	162790702	162812823
NA		lncRNA	19	53422490	53432610
NA		lncRNA	19	31065513	31066492
NA		lncRNA	19	53463564	53464224
NA		lncRNA	19	57974640	57981352
NA		lncRNA	19	16584519	16584852
NA		lncRNA	19	54256632	54271761
NA		lncRNA	19	2061691	2062677
NA		lncRNA	19	54210181	54218990
NA		lncRNA	19	54270059	54271793
NA		lncRNA	19	54207338	54208034
NA		unprocessed_pseudogene	1	162824795	162849467
NA		processed_pseudogene	1	162979551	162979793
NA		lncRNA	19	54208609	54209241
NA		lncRNA	19	12880862	12884088
NA		lncRNA	19	18607819	18612514
NA		lncRNA	19	29657261	29664179
101928982	ZFP28-DT	lncRNA	19	56536146	56538734
NA		lncRNA	19	31635307	31728422
NA		lncRNA	19	31709886	31727842
23499	MACF1	protein_coding	1	39081316	39487177
NA		lncRNA	19	2949659	2950666
NA		lncRNA	19	55504481	55526614
NA		lncRNA	19	41627214	41638646
59307	SIGIRR	protein_coding	11	405715	417455
NA		lncRNA	19	52048657	52050076
NA		lncRNA	19	1163420	1165333
NA		lncRNA	19	37010085	37061315
NA		lncRNA	19	9325251	9407251
171523	CYP2T1P	lncRNA	19	40808439	40812250
NA		lncRNA	19	9406645	9408307
51059	FAM135B	protein_coding	8	138130023	138497261
NA		lncRNA	19	29724150	29754257
NA		TEC	17	18107334	18110463
285857	LINC02537	lncRNA	6	43844878	43852333
NA		lncRNA	19	40824063	40827495
NA		lncRNA	19	29715271	29722046
51168	MYO15A	protein_coding	17	18108756	18179802
NA		lncRNA	19	29721967	29724565
11187	PKP3	protein_coding	11	392614	404908
NA		lncRNA	19	55216587	55221659
NA		lncRNA	19	55214199	55217281
NA		lncRNA	19	30219062	30228715
NA		lncRNA	19	46637741	46639172
387111	LINC00222	lncRNA	6	108730832	108837142
NA		lncRNA	19	43784288	43785472
NA	HOMER3-AS1	lncRNA	19	18940199	18947492
NA		lncRNA	19	29838310	29841818
NA		lncRNA	19	29840666	29841164
220074	LRTOMT	protein_coding	11	72080331	72110782
124904767		lncRNA	19	53787022	53788212
NA		lncRNA	19	900791	902513
NA		lncRNA	19	22256739	22258461
NA		lncRNA	19	41120505	41176290
102724087		lncRNA	6	160925849	160985624
NA		lncRNA	19	1021516	1021883
NA		lncRNA	19	632771	634337
NA		lncRNA	19	30049569	30060303
124904614		lncRNA	19	2478454	2494839
NA		lncRNA	19	36666875	36687089
120356739	LRRC51	protein_coding	11	72080337	72096895
NA		lncRNA	19	12793197	12793572
NA		lncRNA	19	663448	669500
NA		lncRNA	19	18522516	18532726
57623	ZFAT	protein_coding	8	134477788	134713049
NA	ZNF567-DT	lncRNA	19	36681595	36687578
NA		lncRNA	6	14431376	15090403
NA	LINC01532	lncRNA	19	29002293	29015160
NA		lncRNA	19	29011792	29015145
NA		lncRNA	19	31023255	31030619
NA	GP6-AS1	lncRNA	19	55006152	55054990
4615	MYD88	protein_coding	3	38138552	38143024
100500823	MIR3920	miRNA	11	101519820	101519905
NA		lncRNA	11	101584295	101595156
NA	KIAA1191P2	transcribed_processed_pseudogene	11	101594020	101594934
NA	PLS1P1	unprocessed_pseudogene	11	101765935	101769961
6653	SORL1	protein_coding	11	121452314	121633763
NA		lncRNA	6	14284193	14509351
NA		lncRNA	19	40563511	40570859
NA		lncRNA	19	57559998	57564109
NA		lncRNA	19	41542040	41546612
NA		lncRNA	19	9678388	9735911
NA		lncRNA	17	18172593	18184791
NA		lncRNA	17	40086963	40087422
NA		lncRNA	17	40105510	40107183
NA		lncRNA	17	40107547	40108390
NA		lncRNA	17	40120506	40121939
NA		lncRNA	17	40131182	40140763
NA		lncRNA	17	40190222	40191799
NA		lncRNA	17	40376841	40377746
102466757	MIR6884	miRNA	17	40026332	40026409
101340251	SNORD124	snoRNA	17	40027542	40027645
7067	THRA	protein_coding	17	40058290	40093867
NA		lncRNA	19	47599182	47600322
11167	FSTL1	protein_coding	3	120392293	120451016
NA		lncRNA	19	9709653	9712165
NA		lncRNA	19	14375330	14376151
400710	ZNF473CR	lncRNA	19	50050589	50066795
NA		lncRNA	19	1443064	1447360
NA		lncRNA	6	166098037	166114420
NA		lncRNA	19	6952500	6997872
NA		lncRNA	6	90370771	90478320
107986550		lncRNA	6	168694582	168740451
NA	CDK2AP1P1	processed_pseudogene	3	120484171	120484527
NA	RPL34P9	processed_pseudogene	3	120512850	120513188
NA		lncRNA	19	13409178	13438735
4710	NDUFB4	protein_coding	3	120596328	120602507
NA		lncRNA	19	50168088	50204000
NA		lncRNA	19	40575265	40592316
112590798	HPAT5	lncRNA	6	167220484	167268980
NA		lncRNA	19	48482438	48487533
106144593	NOP53-AS1	lncRNA	19	47757036	47778402
NA		lncRNA	19	49964665	49972501
9572	NR1D1	protein_coding	17	40092793	40100589
6750	SST	protein_coding	3	187668912	187670394
NA		lncRNA	19	8005761	8016025
100505495	PCAT19	lncRNA	19	41449520	41502015
344892	RTP2	protein_coding	3	187698259	187702557
NA		TEC	17	40113215	40115442
604	BCL6	protein_coding	3	187721377	187745725
339287	MSL1	protein_coding	17	40121971	40136917
9208	LRRFIP1	protein_coding	2	237627587	237813682
102723831		lncRNA	6	151088094	151228463
105374901		lncRNA	6	6692737	6801186
NA		lncRNA	19	1822089	1824542
22794	CASC3	protein_coding	17	40140318	40172183
NA		lncRNA	19	54897151	54902646
NA		lncRNA	19	28418483	28429490
NA		lncRNA	19	18015584	18045131
NA		lncRNA	19	41499294	41515655
NA		lncRNA	19	18022383	18033436
NA		lncRNA	19	35747057	35753415
NA		lncRNA	19	14993651	15062211
NA		lncRNA	19	15026724	15029365
NA		lncRNA	19	36257608	36321294
NA		lncRNA	3	187744552	187744906
NA		lncRNA	3	187745152	187745403
NA		lncRNA	3	187796187	187805258
102466986	MIR6866	miRNA	17	40161933	40162001
257144	GCSAM	protein_coding	3	112120839	112133270
51195	RAPGEFL1	protein_coding	17	40177010	40195656
NA		lncRNA	6	148133809	148157095
NA		misc_RNA	8	134598071	134598149
594840	ZFAT-AS1	lncRNA	8	134598071	134600689
NA		misc_RNA	8	134598318	134598518
NA		misc_RNA	8	134600257	134600336
NA		processed_pseudogene	8	134673131	134673512
NA		lncRNA	8	134722947	134723949
101928602	LINC01775	lncRNA	19	2458935	2462185
NA		TEC	8	134764809	134767276
NA		TEC	8	134783694	134785879
407030	MIR30B	miRNA	8	134800520	134800607
101927288	MANEA-DT	lncRNA	6	95527696	95577693
407033	MIR30D	miRNA	8	134804876	134804945
100506930	LINC00665	lncRNA	19	36259540	36331770
NA	RPL23AP56	processed_pseudogene	8	134978827	134979279
286094	LINC01591	lncRNA	8	135234131	135299719
154092	LINC01010	lncRNA	6	134343271	134504581
NA	ENPP7P1	transcribed_unprocessed_pseudogene	8	8154308	8216916
56169	GSDMC	protein_coding	8	129748196	129786624
9475	ROCK2	protein_coding	2	11179759	11348330
112806053	TBILA	lncRNA	3	112133423	112135359
5462	POU5F1B	protein_coding	8	127322183	127420066
285335	SLC9C1	protein_coding	3	112140898	112294227
57604	TRMT9B	protein_coding	8	12945642	13031503
NA		lncRNA	19	6934014	6939042
NA		lncRNA	19	49412126	49415740
NA		lncRNA	19	5968740	5969507
NA		lncRNA	19	50095888	50148304
102465523	MIR6867	miRNA	17	40193597	40193663
NA	LINC02531	lncRNA	6	92586835	92723829
147179	WIPF2	protein_coding	17	40219304	40284136
NA		lncRNA	19	28445137	28475836
100287177	EML2-AS1	lncRNA	19	45641494	45643020
NA		lncRNA	6	155808677	156397589
NA		lncRNA	19	45632760	45633265
NA	LINC01277	lncRNA	6	142966293	143060770
NA		lncRNA	11	68941503	68942852
NA		unprocessed_pseudogene	8	12958387	12962200
NA		lncRNA	19	4077882	4078625
NA		lncRNA	11	69004394	69005100
NA	RNU6-842P	snRNA	8	13044350	13044456
NA		lncRNA	19	35347458	35436539
10395	DLC1	protein_coding	8	13083361	13604610
3508	IGHMBP2	protein_coding	11	68903863	68940602
105377959	LNCPOIR	lncRNA	6	114441273	114581005
NA	LINC02520	lncRNA	6	37507345	37550860
NA	INAVAP1	processed_pseudogene	3	112185480	112185998
990	CDC6	protein_coding	17	40287879	40304657
NA		lncRNA	19	5911578	5915320
151790	WDR49	protein_coding	3	167478684	167653983
100128682	LINC01531	lncRNA	19	35399455	35419385
NA	LINC02518	lncRNA	6	113345749	113441455
124901497		lncRNA	6	113345749	113376460
NA	TSHZ3-AS1	lncRNA	19	31348590	31427302
5914	RARA	protein_coding	17	40309180	40357643
728597	DCDC2C	protein_coding	2	3703575	3848008
NA		lncRNA	6	29925918	29930754
NA		lncRNA	2	4136644	4140731
NA		lncRNA	2	4284012	4630252
NA	NPM1P48	processed_pseudogene	2	4514204	4515056
NA		snoRNA	2	4827001	4827084
NA	RNU6-649P	snRNA	2	4945277	4945383
NA		processed_pseudogene	2	5313740	5314134
6664	SOX11	protein_coding	2	5692384	5701385
NA		lncRNA	19	35432823	35438035
NA	G3BP1P1	processed_pseudogene	2	135510546	135511943
NA		lncRNA	19	44881980	44890923
23518	R3HDM1	protein_coding	2	135531455	135725270
NA		lncRNA	19	44847361	44847994
NA		lncRNA	19	22785707	22806942
NA		lncRNA	19	44415608	44426559
NA		lncRNA	19	44367312	44368080
NA	ATXN1-AS1	lncRNA	6	16760652	16773365
5947	RBP1	protein_coding	3	139517434	139539829
100874085	NUCB1-AS1	lncRNA	19	48910930	48918926
105372249		lncRNA	19	4580543	4586084
NA		lncRNA	19	14374934	14375191
NA	LINC01480	lncRNA	19	41530801	41540899
NA	HSPD1P6	transcribed_processed_pseudogene	3	36767117	36768799
